pair,entry_idx,exit_idx,direction,entry_price,pnl_bps,reason,hold,winner,H,dH_5,imb5,imb10,spread_bps,ret_5,ret_15,ret_30,atr_bps,vol_30,vwap_pos_30,vwap_pos_240,fwd_5,fwd_10,fwd_30,fwd_60,fwd_120,fwd_240
ETH,20009,20099,1,2057.75,200.0,tp,90,1,0.43153765406312705,-0.020372365798081105,0.6829885659422187,-0.12973535092001104,0.4859676831508385,25.334340210956263,47.362124948120425,95.17501901047387,6.872971518823107,9.581568559098182,40.441310969654424,-40.867971988091114,32.073867087840654,29.158060988945245,0.48596768315034566,30.129996355241495,181.26594581460375,429.5954319037776
ETH,20352,20371,-1,2154.6499999999996,-50.0,sl,19,0,0.4351873776620355,-0.019818626620654256,-0.6762296957218028,-0.24330508949217092,0.4641125008697889,28.391240604126455,-1.8561054267907107,56.47476138246121,6.630178583859102,7.508233641418013,14.216798660744434,78.7850082505548,-19.02861253568089,-22.277400041770257,-126.70271273756751,-128.0950502401801,-84.93258765924993,82.61202515489674
ETH,20551,20773,-1,2156.5,200.0,tp,222,1,0.43407530288559737,-0.030735553028408635,-0.21544984762157154,-0.06782199893992122,0.9274287039175427,28.133646446093508,29.299600037206996,34.19956727078288,7.9328276638729776,8.743272724005635,24.08763342413245,-38.70684764844423,-20.635288662183005,-16.2300023185713,23.881289125898817,106.42244377463416,125.89844655692129,159.74959424994162
ETH,21498,21588,-1,2116.05,200.0,tp,90,1,0.4339848320790754,-0.055292689721988975,-0.9619580191626339,-0.9109811365485256,0.47257862526834926,-36.96030886576551,-12.271965638493976,-25.454288340519547,7.679402660617199,12.0378339821077,-20.95759452047652,-88.2247632887312,-19.375723636017028,-0.9451572505358996,-3.544339689516285,-28.354717516125838,158.78641809031203,263.2262942747088
ETH,21714,21772,-1,2061.1499999999996,-50.0,sl,58,0,0.4345921780499474,-0.012725674090790562,-0.44630734416786666,-0.7094346599261084,0.4851660480795142,-41.550911945889,-61.238758830198805,-145.817894963306,11.48803892417945,15.096664949000129,-55.84894912041838,-152.3586187139836,-49.24435388011794,-22.317638211679647,-9.703320961598205,-67.4380806831154,-67.4380806831154,-108.19202872183186
ETH,21842,22082,1,2079.75,-13.463156629403006,timeout,240,0,0.42918394562814327,-0.07364639366845355,0.7012256669069935,-0.18338330227156094,0.4808270224804125,23.374620463636475,7.458377442017827,-41.180836545600116,8.01950783919752,9.444869134618946,0.5484860759330523,27.25219667653267,17.30977280923307,-8.174059382136667,-1.9233080899128119,41.351123933166534,6.731578314700393,-13.463156629403006
ETH,22291,22379,1,2080.05,-50.0,sl,88,0,0.414533021629867,0.00934811963679072,0.5208333333333333,0.7700671631737969,0.48075767409393544,-24.458672037980243,-12.484094783086208,-28.284474699775686,5.614562836744963,6.583551059113068,-25.026073069192023,2.048568990977717,-8.653638133699904,9.374774644839157,15.86500324511464,-1.4422730222840574,-56.72940554313666,-46.6334943871538
ETH,22916,22939,-1,2055.9,200.0,tp,23,1,0.43252523407086835,-0.025928722887750888,-0.3652096438888739,-0.6417520156896929,0.9728099615731217,30.493011001879733,52.563381659047614,27.557614925008966,9.467525518889648,11.147196133262165,28.801187006148865,4.3019768837138095,35.75076608784422,49.85651053066809,177.78102047765088,350.94119363782374,293.3022034145638,466.21917408434354
ETH,24357,24597,1,1978.55,10.61383336281585,timeout,240,1,0.43088437727964335,0.0009242316514906368,0.4373431929222236,0.01555282555282553,0.5054206363241215,-21.68595708197718,-12.619570429822646,-8.584774649665894,4.115568038643461,4.161423886358516,-16.354822963990934,-35.27464157542015,11.624674635464238,16.67888099871062,-13.899067498924778,6.065047635894771,7.328599226705812,10.61383336281585
ETH,25603,25644,1,1976.75,-50.0,sl,41,0,0.39558179610540856,-0.09121457162457192,0.1278255332696594,0.2784510038417984,0.5058808650558192,40.63492063492102,61.588578118239035,66.71249968171367,5.004607129306401,4.895411165655537,53.70782643727701,98.3570201503059,-4.047046920451214,-10.117617301125259,-19.223472872138547,-80.94093840900429,-175.034779309472,-142.65840394587116
ETH,25708,25728,-1,1939.55,-50.0,sl,20,0,0.4002413058735808,-0.08997734761175052,-0.7034217452925694,-0.13538149898717086,0.5155835116388289,-72.93479373528643,-63.01713758741667,-67.59697861989488,7.310237647171606,10.907767285836705,-54.621966889644156,-112.74646011469768,25.521383826145883,25.263592070324805,-40.731097419504096,-13.920754814260583,-29.9038436750787,-22.1700910004885
ETH,26538,26608,1,1944.45,200.0,tp,70,1,0.43038513689150726,-0.01923864613680476,0.18766205704407943,0.33633300635475755,0.5142842449016897,-29.22852088300898,-70.97811933515442,-33.827938802183375,5.3999845714725865,9.965390318958036,-49.11758636564234,-0.2842882396869584,-9.257116408238897,29.314201959422803,-1.5428527347061127,94.37115893954572,168.17094808300627,334.2847591864029
ETH,26814,26974,-1,1995.5500000000002,-50.0,sl,160,0,0.4286393467590967,-0.012755324565782211,-0.6069682917658854,-0.10404426834266979,1.5033449424968277,-28.482198625857656,-36.9455053795642,-48.37302082034589,6.8724340228437,8.893576717166424,-34.868095668469934,65.27446890513211,31.57024379243922,42.093658389917856,88.19623662649434,70.15609731653049,-9.270627145399057,5.011149808324955
ETH,27399,27412,-1,2027.15,-50.0,sl,13,0,0.43456810495288495,-0.04078104523430315,-0.5283130467266445,-0.45390053330026053,0.4933034062606932,26.709533819710973,22.495797488382152,2.4671255520192226,9.390382697735417,8.57793941426298,14.772563113107928,45.046638593024824,-8.386157906419278,-7.399551093900669,-10.359371531460937,65.36270132945221,49.823644032263026,16.772315812840777
ETH,28512,28689,-1,2061.8500000000004,200.0,tp,177,1,0.4215847784994817,-0.07118989122031671,-0.9080644780751999,-0.8508882037379966,0.4850013337532266,-21.29461584996828,-4.12081252726737,21.872797530804178,7.309662958716276,7.841896752528928,5.302212804478845,13.577536360867004,11.155030676335276,-3.8800106700254133,-6.305017338794627,25.220069355194052,36.37510003152489,-32.98009069524488
ETH,29619,29736,1,2023.25,-50.0,sl,117,0,0.4301296265053411,-0.05070280608723782,0.23045596308992963,0.2612456747404844,0.49425429383372815,-29.567574226930795,-49.18234353866957,-65.30652328693098,5.207322024324533,4.327520422548313,-47.13894958530807,-29.745428975476162,-29.65525763005017,-25.701223279377405,-32.620783393054744,-6.425305819843796,-61.28753243543894,-3.4597800568392234
ETH,29737,29795,-1,2010.15,-50.0,sl,58,0,0.394172990266434,-0.07052003135759954,-0.6898181444570018,-0.817830715763857,0.49747531278828155,-37.66571676372177,-59.834342934849126,-70.63646916446453,4.7970833733091895,4.285406864239278,-50.737356859000826,-72.26037043659429,-11.939407506902366,-18.40658657314087,-15.421734696414724,-46.265204089246396,-24.873765639379375,-70.64149441583956
ETH,30146,30209,1,2054.0,-50.0,sl,63,0,0.43291726885720117,-0.03139157171569745,0.4672695412729208,0.4879717619096185,0.9737098344684425,-26.70551104637098,40.818321804805265,21.223135657308934,9.21546807622765,18.85501242154305,-1.5816996027118169,106.2051586911994,38.21811100292338,83.49561830574225,55.74488802336796,-2.190847127555573,20.447906523854975,158.47127555988382
ETH,30374,30614,-1,2089.35,98.35594802211078,timeout,240,1,0.43417561054145304,-0.022215567768111955,-0.15681658613141694,0.06302446274066494,1.435853255798128,23.026552493341512,-7.652024199525931,-49.05579501345292,8.51255858794076,10.217834182323278,-14.425916994121879,16.773492082873265,3.3503242635257724,9.093737286716141,-10.29028166654733,53.36587934046566,-4.068250891424707,98.35594802211078
